cs,token,1000,2,0.925,0.923
cs,pos,1000,1,0.98,0.98
cs,token,1000,2,0.935,0.935
cs,pos,1000,1,0.95,0.95
cs,token,1000,1,0.995,0.995
cs,token,1000,2,0.79,0.781
cs,token,1000,2,0.87,0.862
cs,pos,1000,1,0.965,0.965
cs,pos,1000,1,0.925,0.925
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos,1000,2,1,1
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,token,1000,2,0.925,0.924
cs,pos,1000,1,0.985,0.985
cs,syl,1000,2,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,pos_syl,1000,1,1,1
cs,pos_syl,1000,2,1,1
cs,token,25,1,0.56,0.555
cs,pos,1000,2,1,1
cs,pos_syl,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos_syl,1000,2,1,1
cs,token,25,2,0.23,NaN
cs,pos_syl,1000,2,1,1
cs,pos,25,1,0.355,0.364
cs,pos,25,2,0.395,0.398
cs,syl,25,1,0.73,0.729
cs,token,25,1,0.56,0.558
cs,token,25,1,0.56,0.546
cs,syl,25,2,0.87,0.87
cs,pos_syl,25,1,0.665,0.666
cs,token,25,2,0.29,0.222
cs,token,25,2,0.335,0.306
cs,syl,1000,2,1,1
cs,pos,25,1,0.315,0.318
cs,pos,25,1,0.255,0.243
cs,pos_syl,1000,1,1,1
cs,pos,25,2,0.45,0.45
cs,pos,25,2,0.55,0.551
cs,syl,25,1,0.79,0.784
cs,syl,25,1,0.815,0.815
cs,syl,25,2,0.89,0.889
cs,syl,25,2,0.84,0.84
cs,pos_syl,25,1,0.8,0.799
cs,pos_syl,25,1,0.77,0.768
cs,token,25,1,0.48,0.464
cs,pos_syl,25,2,0.86,0.859
cs,token,25,2,0.26,0.19
cs,pos,25,1,0.51,0.513
cs,pos,25,2,0.485,0.46
cs,token,50,1,0.57,0.575
cs,syl,25,1,0.755,0.752
cs,pos_syl,1000,2,1,1
cs,pos_syl,25,2,0.88,0.878
cs,syl,25,2,0.91,0.91
cs,pos_syl,25,2,0.76,0.756
cs,pos_syl,25,1,0.69,0.69
cs,token,50,2,0.335,0.3
cs,token,50,1,0.555,0.551
cs,pos,50,1,0.365,0.365
cs,token,50,1,0.62,0.617
cs,token,25,1,0.61,0.611
cs,pos,50,2,0.505,0.501
cs,syl,50,1,0.97,0.97
cs,token,50,2,0.29,0.289
cs,syl,50,2,0.955,0.955
cs,pos,50,1,0.495,0.494
cs,pos_syl,25,2,0.81,0.809
cs,token,25,2,0.325,0.339
cs,pos_syl,50,1,0.905,0.906
cs,token,50,2,0.41,0.419
cs,pos,25,1,0.46,0.457
cs,pos,50,1,0.68,0.681
cs,pos,50,2,0.465,0.466
cs,syl,50,1,0.845,0.84
cs,pos,25,2,0.41,0.39
cs,syl,25,1,0.84,0.839
cs,pos_syl,50,2,0.925,0.925
cs,pos,50,2,0.755,0.74
cs,syl,50,2,1,1
cs,syl,50,1,0.935,0.935
cs,token,50,1,0.53,0.511
cs,syl,25,2,0.89,0.89
cs,pos_syl,50,1,0.82,0.823
cs,syl,50,2,1,1
cs,pos_syl,25,1,0.615,0.614
cs,pos_syl,50,1,0.96,0.96
cs,token,100,1,0.79,0.789
cs,pos_syl,50,2,0.93,0.93
cs,token,50,2,0.33,0.321
cs,pos_syl,50,2,0.995,0.995
cs,pos,50,1,0.45,0.45
cs,pos,50,2,0.53,0.512
cs,token,100,2,0.425,0.426
cs,syl,50,1,0.87,0.869
cs,pos_syl,25,2,0.725,0.709
cs,token,100,1,0.79,0.784
cs,pos,100,1,0.53,0.537
cs,syl,50,2,1,1
cs,token,100,1,0.785,0.781
cs,pos_syl,50,1,0.925,0.925
cs,pos,100,2,0.695,0.681
cs,syl,100,1,0.995,0.995
cs,token,100,2,0.315,0.297
cs,token,50,1,0.635,0.628
cs,pos_syl,50,2,0.93,0.93
cs,syl,100,2,1,1
cs,pos,100,1,0.6,0.593
cs,token,100,2,0.495,0.495
cs,pos_syl,100,1,0.975,0.975
cs,pos,100,1,0.655,0.643
cs,pos,100,2,0.71,0.704
cs,syl,100,1,0.95,0.95
cs,pos,100,2,0.79,0.784
cs,token,50,2,0.39,0.392
cs,syl,100,1,0.97,0.97
cs,token,100,1,0.715,0.709
cs,pos_syl,100,2,0.975,0.975
cs,pos,50,1,0.435,0.442
cs,syl,100,2,1,1
cs,syl,100,2,1,1
cs,pos_syl,100,1,0.92,0.92
cs,pos_syl,100,1,0.93,0.93
cs,pos,50,2,0.6,0.601
cs,syl,50,1,0.875,0.866
cs,syl,50,2,1,1
cs,token,100,2,0.5,0.499
cs,token,200,1,0.87,0.868
cs,pos,100,1,0.69,0.682
cs,pos_syl,100,2,0.97,0.97
cs,pos_syl,50,1,0.89,0.89
cs,pos_syl,100,2,1,1
cs,pos,100,2,0.88,0.879
cs,syl,100,1,0.985,0.985
cs,pos_syl,50,2,0.95,0.95
cs,syl,100,2,0.99,0.99
cs,token,200,1,0.8,0.794
cs,token,200,2,0.485,0.477
cs,token,200,1,0.88,0.879
cs,pos_syl,100,1,0.88,0.879
cs,pos,200,1,0.66,0.653
cs,token,100,1,0.75,0.75
cs,pos_syl,100,2,0.95,0.95
cs,pos,200,2,0.825,0.822
cs,syl,200,1,1,1
cs,token,200,2,0.475,0.473
cs,token,200,2,0.385,0.393
cs,pos,200,1,0.745,0.741
cs,pos,200,1,0.665,0.659
cs,syl,200,2,1,1
cs,pos_syl,200,1,1,1
cs,token,100,2,0.33,0.309
cs,token,200,1,0.885,0.883
cs,pos,100,1,0.565,0.562
cs,pos,200,2,0.865,0.862
cs,pos,200,2,0.92,0.92
cs,syl,200,1,1,1
cs,syl,200,1,0.995,0.995
cs,pos,100,2,0.725,0.723
cs,pos_syl,200,2,0.995,0.995
cs,syl,100,1,0.935,0.935
cs,syl,200,2,0.995,0.995
cs,syl,200,2,1,1
cs,pos_syl,200,1,0.98,0.98
cs,pos_syl,200,1,1,1
cs,syl,100,2,0.99,0.99
cs,token,200,2,0.51,0.498
cs,pos,200,1,0.59,0.582
cs,pos_syl,100,1,0.975,0.975
cs,token,300,1,0.895,0.895
cs,pos_syl,200,2,1,1
cs,pos_syl,200,2,0.995,0.995
cs,pos,200,2,0.865,0.866
cs,pos_syl,100,2,0.99,0.99
cs,syl,200,1,1,1
cs,syl,200,2,1,1
cs,pos_syl,200,1,1,1
cs,token,300,1,0.9,0.899
cs,token,300,1,0.92,0.92
cs,token,200,1,0.845,0.843
cs,token,300,2,0.56,0.546
cs,pos,300,1,0.82,0.817
cs,pos_syl,200,2,1,1
cs,pos,300,2,0.935,0.934
cs,token,200,2,0.43,0.433
cs,syl,300,1,1,1
cs,pos,200,1,0.745,0.739
cs,token,300,2,0.54,0.542
cs,pos,300,1,0.815,0.815
cs,token,300,2,0.445,0.439
cs,token,300,1,0.915,0.912
cs,pos,300,1,0.825,0.826
cs,syl,300,2,1,1
cs,pos,200,2,0.855,0.854
